 34258836107, 1 
 19974541004, 9 
 17964155952, 9 
 60055551990, 4 
 66751899859, 6 
 81348465432, 6 
 90220916130, 3 
 25111122522, 2 
 60471983585, 8 
 65745405992, 1 
 12266782176, 3 
 26286798224, 12 
 29584627921, 5 
 85986865665, 4 
 15944661735, 7 
 63346609051, 8 
 52092275884, 8 
 19769683785, 2 
 93417090404, 10 
 63985939736, 18 
 58521682342, 11 
 53854706570, 9 
 15656894512, 6 
 66168709602, 1 
 96338869431, 10 
 26249925105, 4 
 23931137008, 3 
 91660053575, 8 
 73416977421, 12 
 91895211761, 2 
 58012557082, 8 
 63009101301, 5 
 55809490927, 6 
 77473946630, 3 
 71377332384, 4 
 14033308034, 3 
 46051136489, 3 
 44634808465, 15 
 44118069640, 2 
 30086171120, 4 
 19224163318, 9 
 45680882529, 9 
 84397170066, 4 
 15410179346, 3 
 71244307962, 7 
 27316323545, 6 
 85773934867, 7 
 84133957229, 3 
 33100358034, 5 
 60301185467, 8 
 98448232307, 7 
 95427288306, 4 
 59824475045, 6 
 56047633962, 7 
 55086120666, 9 
 81421477745, 5 
 59726000812, 3 
 74245960106, 10 
 18664368737, 9 
 74539143645, 2 
 73601730601, 4 
 49528135086, 7 
 80392555366, 7 
 24004437023, 10 
 93970728278, 19 
 47141464605, 10 
 50013545405, 6 
 12509737006, 6 
 70012679028, 4 
 65287158939, 1 
 41634776618, 5 
 11359128099, 12 
 40855792194, 8 
 51345815017, 5 
 46569807326, 4 
 15632738873, 5 
 60445389630, 8 
 97621604127, 7 
 57192331988, 5 
 95498202735, 3 
 99366927292, 5 
 93452723762, 8 
 21829691873, 6 
 87747568436, 9 
 87344275380, 3 
 25875554632, 6 
 21422409767, 7 
 59838145236, 11 
 50676255887, 6 
 39532340420, 16 
 31463421163, 6 
 85690678454, 12 
 80893626829, 10 
 84977941928, 8 
 51271122144, 6 
 82187642713, 10 
 96108182835, 2 
 76468807075, 3 
 66917169242, 4 
 23404721461, 18 
 62668434556, 5 
 66218224606, 4 
 80806879728, 6 
 93676478898, 3 
 10336056215, 3 
 23744257200, 2 
 42800706279, 6 
 40598899016, 3 
 83709453537, 2 
 73546788167, 2 
 10319976634, 10 
 53774378787, 8 
 73857734751, 14 
 24490961055, 9 
 44679970374, 3 
 39830054513, 8 
 12193189607, 2 
 55813270841, 4 
 66385382456, 7 
 98047110808, 3 
 84974051728, 16 
 56820697904, 14 
 53450431498, 2 
 80553616320, 9 
 42802855277, 5 
 74486885519, 2 
 19324187997, 11 
 41187506381, 10 
 25626013949, 1 
 82799848895, 4 
 93068345480, 5 
 50969466176, 10 
 27046979847, 11 
 69871096344, 5 
 60538555804, 9 
 50960808437, 11 
 82608217018, 10 
 67700183053, 1 
 34226084802, 16 
 23992905846, 8 
 87237154328, 4 
 69029015353, 10 
 62667597277, 10 
 96981400445, 12 
 87093333705, 1 
 55379137745, 14 
 37852174865, 5 
 19635402541, 18 
 20287487705, 3 
 29860395943, 10 
 30736947366, 17 
 94389656987, 10 
 71944004213, 5 
 56107204723, 10 
 48978580140, 9 
 94307285319, 7 
 67240642031, 10 
 31894492753, 13 
 19209298663, 2 
 96171295085, 6 
 40663541391, 6 
 75550157252, 10 
 40453512411, 1 
 31982625826, 3 
 21763742111, 10 
 11786650412, 4 
 96193206590, 8 
 54985249964, 3 
 64691677783, 2 
 55036049717, 7 
 71320627447, 7 
 30420735536, 1 
 77155458471, 10 
 79542935371, 7 
 38067242515, 8 
 80757832943, 4 
 93079881190, 2 
 82586339667, 23 
 17496409678, 3 
 20178639561, 8 
 73837022687, 16 
 33426605545, 8 
 56698418502, 5 
 67141179550, 2 
 38776408388, 2 
 40795655436, 13 
 56686922709, 13 
 33517626192, 8 
 27043639557, 7 
 61900986491, 3 
 60125577178, 3 
 70078452052, 1 
 67803868715, 5 
 53724364166, 2 
 43517876517, 7 
 96419779214, 4 
 20643716154, 12 
 56119611928, 6 
 64446135410, 3 
 20525591183, 9 
 37792243553, 8 
 50934778004, 1 
 54276374645, 1 
 94644354045, 8 
 64737953316, 9 
 68572493293, 3 
 49734726414, 3 
 31850047425, 4 
 95657353286, 7 
 10379764465, 1 
 79585021893, 3 
 19678120322, 9 
 97201847607, 5 
 69708857951, 10 
 65507940426, 10 
 45649602355, 2 
 75526562396, 6 
 76311457110, 8 
 30780950485, 9 
 16503931389, 4 
 49118315244, 23 
 86664485635, 9 
 36696282636, 12 
 83283869508, 14 
 10426337837, 3 
 33647290942, 1 
 85055188797, 7 
 95705835864, 5 
 63924768214, 1 
 50318881085, 5 
 71157427036, 3 
 39966974996, 2 
 17887372317, 14 
 45933746375, 4 
 75048721384, 22 
 69785425538, 10 
 66364527925, 4 
 42881676401, 17 
 20829536198, 5 
 66450864998, 9 
 64771286845, 6 
 11812638865, 10 
 13295924475, 10 
 71794680657, 2 
 34281861314, 2 
 34568427452, 2 
 79399855290, 6 
 47022229671, 6 
 42767132762, 10 
 63942778515, 9 
 13973629135, 4 
 47881663086, 7 
 14797807213, 6 
 26908591233, 17 
 72333409309, 7 
 85106537245, 8 
 69066935789, 6 
 21141972525, 10 
 40529506103, 6 
 38886242284, 6 
 66555863097, 3 
 37154459817, 4 
 45981752627, 4 
 70120632307, 4 
 34583849641, 10 
 18875403314, 4 
 29085834442, 1 
 64195365029, 7 
 63568712554, 3 
 79551261002, 10 
 27219355493, 9 
 80431725295, 4 
 45281718022, 20 
 70312822280, 10 
 45714615668, 2 
 23561545979, 5 
 40203695972, 3 
 61760839612, 19 
 42464150903, 9 
 21723968971, 7 
 37691314500, 10 
 91478316416, 3 
 57524321335, 6 
 52739049168, 9 
 54817945914, 4 
 77835580846, 9 
 25799370856, 7 
 30093571972, 2 
 50257314448, 7 
 83061664744, 5 
 28459538344, 10 
 82312650466, 4 
 56238110875, 9 
 65817440117, 8 
 54469694143, 8 
 41553793421, 10 
 64902324742, 3 
 86865701546, 7 
 28957183797, 9 
 88088296997, 3 
 16674773471, 11 
 28852531051, 4 
 99990550444, 3 
 93629376148, 9 
 52357621429, 1 
 65414975871, 7 
 89968249947, 12 
 27310737693, 1 
 27051798472, 5 
 19742844482, 10 
 58358049401, 3 
 90757782167, 9 
 51526611579, 3 
 31656879623, 9 
 29725233674, 7 
 17637000134, 7 
 76940500440, 5 
 94303186428, 8 
 13494263296, 4 
 56965590366, 10 
 24091963800, 16 
 14896166775, 6 
 35921203865, 6 
 56045649546, 10 
 77749128022, 5 
 59476939187, 1 
 49905717621, 6 
 38819034559, 12 
 69319544607, 19 
 86820555830, 8 
 33595446427, 3 
 70202078295, 1 
 71257310537, 9 
 11878826863, 3 
 46075276773, 8 
 22623039718, 9 
 94602795025, 10 
 98201233369, 5 
 21006663221, 1 
 74904596374, 4 
 66439973565, 4 
 19433801759, 6 
 99401317504, 2 
 24533784170, 18 
 81614113784, 12 
 97370744536, 8 
 72828156038, 10 
 34409445357, 2 
 87169267557, 4 
 87149367080, 7 
 37276768541, 2 
 77498502867, 2 
 53154737383, 8 
 20841391096, 2 
 14584657364, 7 
 43017002279, 4 
 93887130056, 6 
 49657807958, 5 
 16782960800, 10 
 77172001922, 10 
 65348908271, 1 
 56585622835, 10 
 84246488106, 1 
 10636639348, 13 
 70318326591, 10 
 21795049456, 10 
 85685997558, 6 
 70369296068, 10 
 44077272995, 3 
 19771266720, 7 
 68089446746, 6 
 62415289978, 10 
 98221025169, 10 
 97657223947, 12 
 96014507472, 5 
 33225728881, 7 
 77024443980, 6 
 29060413772, 8 
 81411223549, 3 
 49864955872, 4 
 30100206171, 1 
 92603885845, 1 
 66589125308, 10 
 10427238549, 1 
 49253040832, 1 
 27392289275, 7 
 74107623458, 9 
 77015198571, 6 
 25553882669, 1 
 73092052557, 2 
 71146254202, 18 
 59706497454, 4 
 91942855328, 6 
 61357154022, 9 
 69735620154, 1 
 82728852039, 6 
 13269539895, 7 
 54830273639, 6 
 60014608008, 9 
 52130636094, 4 
 91420578236, 3 
 94518200175, 5 
 43085438410, 1 
 21900036237, 14 
 23136944738, 6 
 13099544288, 1 
 31004465921, 8 
 49707608617, 6 
 50906743674, 1 
 70414870332, 2 
 22967205358, 24 
 39004761856, 17 
 55868667404, 6 
 38506433967, 5 
 82150768360, 5 
 64678138659, 12 
 53318950600, 9 
 64316876652, 7 
 23032790051, 8 
 81440396777, 2 
 20709274701, 8 
 79084373831, 4 
 38065747044, 4 
 83439769951, 9 
 79453518432, 5 
 28909389029, 1 
 85212488407, 13 
 31092369780, 7 
 91875214698, 3 
 55687634438, 10 
 89677524201, 7 
 97396848086, 5 
 68740664199, 2 
 55104629126, 7 
 72663218680, 8 
 59659117884, 1 
 95617815132, 10 
 94493847999, 4 
 96574588830, 6 
 85752584824, 10 
 83442717516, 5 
 41867303317, 16 
 16267592184, 8 
 20541059595, 14 
 82488027810, 6 
 81300638476, 5 
 31695624556, 10 
 26344147015, 4 
 63893311225, 7 
 57951212536, 7 
 87757740610, 4 
 39919498886, 3 
 62453509292, 7 
 54672860973, 5 
 75753488296, 4 
 53940516112, 2 
 40563085708, 9 
 67465214161, 10 
 26422308770, 12 
 25731302933, 8 
 91177221712, 9 
 73883745522, 3 
 95389556580, 11 
 42420073476, 5 
 92653935370, 7 
 64350784133, 4 
 21113166476, 14 
 83059984615, 2 
 28952727659, 7 
 92609189560, 7 
 24533627063, 4 
 55054465503, 7 
 99907623003, 5 
 33781936809, 5 
 10857655527, 4 
 16596055832, 9 
 34022924235, 4 
 47074349655, 6 
 75074190972, 5 
 50634314267, 20 
 88293727338, 21 
 89446504640, 1 
 71090955380, 2 
 72972407069, 6 
 74829652697, 2 
 60979945798, 4 
 45412456302, 5 
 64951480185, 2 
 21690673341, 3 
 98400010782, 3 
 19125875857, 8 
 87375993226, 5 
 24076590002, 3 
 87603596739, 7 
 63828843150, 8 
 79716397362, 2 
 96471612629, 3 
 46822505805, 1 
 22740492440, 9 
 18639076730, 10 
 12429871019, 6 
 13234621349, 16 
 96750417998, 2 
 50572930404, 6 
 63872222286, 8 
 39085058999, 2 
 63679666112, 10 
 85181200623, 10 
 57340173080, 11 
 11806365154, 16 
 41118901701, 3 
 84494320144, 7 
 26328837147, 8 
 71033684248, 4 
 65550805641, 18 
 98037259289, 24 
 66940843993, 1 
 30617050962, 10 
 25324593753, 7 
 56329325342, 4 
 77250784631, 10 
 71482408298, 5 
 28734831982, 14 
 46918787648, 22 
 67509705357, 4 
 44085654441, 2 
 65260918686, 1 
 12748942401, 4 
 96332467525, 10 
 78529792665, 7 
 61755364448, 8 
 29683031903, 26 
 30648419037, 7 
 54798187809, 9 
 43878129036, 7 
 17449292276, 5 
 20115293689, 1 
 23102548201, 8 
 43114020796, 8 
 92011338424, 6 
 13716653535, 7 
 78022214723, 3 
 97425098917, 9 
 83174121124, 10 
 53050315922, 1 
 99938607106, 8 
 62440802302, 10 
 53581523743, 6 
 40190320414, 7 
 32023974610, 11 
 96666808209, 8 
 69931786873, 7 
 90535758486, 5 
 64551484341, 7 
 38487530580, 8 
 42061172403, 6 
 50746595739, 5 
 85645088351, 2 
 53423261759, 2 
 68281438178, 1 
 96677603643, 7 
 22244624994, 8 
 87945380656, 15 
 45344355694, 3 
 35914136868, 12 
 36415034519, 9 
 55071431852, 10 
 12466026451, 2 
 48543740989, 11 
 69469425228, 2 
 80159773961, 14 
 41964010170, 7 
 86015722108, 19 
 19813017245, 10 
 76050392413, 7 
 82170105522, 2 
 58572942329, 5 
 17247455802, 1 
 29301776884, 3 
 20958134403, 26 
 68710647224, 2 
 95629716297, 30 
 49537258458, 3 
 80787169148, 2 
 19317857370, 1 
 67335318569, 7 
 97540140824, 3 
 88543748616, 6 
 70339475719, 10 
 55758767525, 7 
 99413941159, 8 
 76142864472, 6 
 22723327824, 1 
 14742071153, 2 
 98092317748, 2 
 50224820273, 2 
 71130231217, 10 
 78614256998, 13 
 98735779683, 2 
 22865737118, 6 
 14330893298, 3 
 69531953853, 18 
 17240409828, 10 
 71971444871, 2 
 56225826380, 4 
 95932235630, 8 
 39220678418, 7 
 31928707586, 19 
 28453638675, 6 
 97003320000, 3 
 16684981312, 2 
 37000031201, 5 
 80691396262, 7 
 66801901897, 7 
 58502862470, 11 
 61118519017, 8 
 67401904576, 5 
 89370668960, 6 
 22785485283, 17 
 38901519372, 10 
 47591194376, 6 
 54620256925, 16 
 19260291761, 16 
 25246675860, 6 
 95053974402, 7 
 39322336585, 1 
 27866941596, 11 
 52779406473, 7 
 89385639856, 8 
 68553935497, 2 
 14710053174, 7 
 25706703691, 9 
 42657921933, 1 
 43907375340, 8 
 60548941602, 5 
 46123636173, 9 
 48800779047, 6 
 36247884081, 1 
 46417463138, 17 
 15711206032, 3 
 39995773870, 1 
 29893947240, 14 
 67750402154, 2 
 23816341809, 4 
 32882619755, 1 
 43587586656, 5 
 34618634261, 2 
 31661518074, 11 
 14773511641, 14 
 52477650054, 3 
 87918536450, 9 
 85827989225, 5 
 95473457956, 1 
 80637581831, 9 
 56244847817, 4 
 89731089809, 2 
 21649274457, 17 
 73390340591, 8 
 39920759085, 10 
 31166914023, 1 
 98285269062, 6 
 31685751833, 5 
 14458104125, 14 
 32781300409, 3 
 30879134193, 6 
 11146518499, 13 
 24398743469, 4 
 17056974996, 4 
 51624120614, 1 
 93092343176, 9 
 59482781769, 6 
 77137263343, 1 
 59240390121, 9 
 15927760861, 8 
 31082667204, 15 
 70052863837, 5 
 98865103858, 5 
 77022882287, 17 
 72584467507, 1 
 30619720195, 10 
 17292437064, 10 
 71446648887, 9 
 87378195569, 16 
 67795095132, 10 
 63305837976, 4 
 92072758142, 13 
 22703894256, 2 
 17061535048, 4 
 78438710113, 1 
 62224207569, 5 
 67926352708, 9 
 23232257366, 1 
 49038423504, 6 
 40607795559, 9 
 51730475381, 6 
 39150063600, 4 
 66923403837, 1 
 86155092853, 9 
 59777341085, 10 
 52227575512, 13 
 84255264718, 8 
 23921305232, 5 
 51588480066, 9 
 20349775909, 9 
 40144444470, 6 
 82431552812, 7 
 45421026301, 8 
 29292432607, 7 
 22550446903, 5 
 50872988970, 5 
 99035181014, 7 
 20139024438, 8 
 45154461269, 8 
 69712368484, 5 
 50890381466, 2 
 60128435204, 2 
 41695336166, 18 
 40977798941, 5 
 73796807924, 10 
 23238237860, 10 
 11639407260, 4 
 95423894904, 9 
 79991160022, 10 
 35690930497, 6 
 57846399354, 18 
 57053225708, 2 
 33155334239, 5 
 62852241935, 2 
 32196089980, 9 
 93561569913, 6 
 55320761448, 2 
 29672050562, 12 
 53036163817, 6 
 67668024417, 6 
 57917127122, 15 
 29279475778, 6 
 44076105762, 8 
 73263044395, 12 
 12310494172, 11 
 45063799415, 7 
 75026701064, 4 
 96483720138, 3 
 69484336783, 4 
 61201029256, 12 
 24226661346, 9 
 24629406037, 21 
 72995654043, 5 
 28391902382, 2 
 51023095120, 3 
 94020060391, 5 
 33933366375, 5 
 48744797971, 5 
 44361793082, 10 
 75527673163, 6 
 47825206655, 8 
 38577230264, 5 
 61263880552, 10 
 26084161171, 2 
 59691796810, 12 
 43443969779, 4 
 89682950412, 4 
 59337202775, 5 
 29087955632, 7 
 36132349861, 3 
 75819589453, 2 
 63016238167, 17 
 83585262691, 3 
 20506897676, 9 
 13716007213, 10 
 31921004463, 4 
 55241556515, 2 
 69776836189, 2 
 82679988343, 1 
 82557458193, 2 
 29092181368, 9 
 34159858417, 5 
 49159580430, 9 
 27758977572, 9 
 13902661362, 6 
 90695071194, 10 
 29513857657, 1 
 76520555740, 7 
 48339922946, 3 
 13891825924, 5 
 43064201119, 3 
 77506225033, 5 
 80496383272, 9 
 71152357674, 10 
 62795691619, 10 
 42616665394, 1 
 42000788876, 2 
 76012290577, 16 
 67387166665, 1 
 59438114349, 7 
 39854569828, 5 
 57233789301, 2 
 30869906868, 8 
 22454677038, 8 
 15356398211, 4 
 17518780598, 3 
 58056672136, 9 
 14016979892, 3 
 13370206181, 8 
 93868087173, 7 
 85517221065, 19 
 66229044611, 8 
 10344485450, 5 
 21520352635, 3 
 39139443103, 7 
 99372747770, 7 
 74285005985, 7 
 17465684106, 3 
 48262302534, 9 
 36299749687, 10 
 25621342554, 9 
 42053879929, 1 
 54867397517, 6 
 16080242043, 6 
 74854925356, 11 
 60761177851, 10 
 53975320816, 8 
 32537338044, 1 
 94019033556, 2 
 40940554776, 5 
 47510972565, 2 
 58898336013, 6 
 53373065572, 10 
 29599167124, 2 
 31423370962, 14 
 81028697040, 2 
 99515681317, 7 
 88615463795, 1 
 43891324006, 2 
 41949034421, 1 
 22366919940, 8 
 43758912573, 7 
 27295216126, 4 
 50026397718, 7 
 89831094293, 7 
 43117224056, 7 
 73337596583, 10 
 72936174607, 6 
 58991261631, 2 
 20989468988, 5 
 84754007881, 6 
 93472012257, 1 
 16398510869, 9 
 32300723417, 3 
 71286314710, 5 
 18165115171, 4 
 63555447722, 10 
 32581790522, 3 
 30505065843, 2 
 88683947688, 9 
 47394259343, 5 
 75221578552, 5 
 49076289687, 7 
 54310611013, 1 
 47578927052, 13 
 81767284153, 9 
 76403304932, 10 
 80835862053, 5 
 41658635726, 1 
 98952562576, 5 
 55515475641, 4 
 36340480056, 2 
 11314477547, 4 
 43975817245, 1 
 32425436834, 6 
 11595422999, 8 
 44471149041, 12 
 87539816973, 2 
 34176558066, 10 
 44848942163, 3 
 56680196658, 1 
 16317262050, 7 
 37167327442, 24 
 79200164085, 6 
 36891952338, 3 
 34937087005, 3 
 12729643841, 2 
 93780721061, 6 
 91654183069, 5 
 21151747264, 10 
 46199535556, 5 
 32694297818, 6 
 75767997612, 8 
 68604322995, 3 
 57385964102, 5 
 94232837443, 4 
 51345071359, 13 
 22990109407, 8 
 46152823279, 8 
 68523296108, 10 
 58128671318, 6 
 74963477854, 3 
 95834220547, 2 
 56183885343, 4 
 91370081929, 7 
 34108187121, 2 
 72546737637, 2 
 15572411319, 3 
 80414461129, 8 
 91611749947, 1 
 94511880941, 18 
 10481426541, 7 
 63558974163, 1 
 34750131768, 2 
 16829097135, 10 
 94579287047, 2 
 24154850894, 7 
 43162565303, 7 
 22633100530, 9 
 62263345625, 12 
 83383717881, 14 
 97524385092, 9 
 56163335060, 11 
 91779915476, 9 
 95981799201, 14 
 94594862088, 8 
 79730431505, 1 
 93513489988, 7 
 19886106077, 5 
 55281180809, 1 
 12391123829, 7 
 12319620083, 11 
 11176671679, 12 
 14638425546, 3 
 50792376079, 1 
 10875980256, 10 
 71440122880, 5 
 81997728972, 2 
 47509504430, 3 
 13083314734, 3 
 92072027300, 6 
 50567855953, 11 
 16056551319, 5 
 47307672586, 7 
 90041275061, 8 
 30248610606, 16 
 88164837998, 6 
 39870353164, 8 
 18598274527, 4 
 46729258682, 9 
 55135677948, 19 
 42040211165, 8 
 72662596080, 2 
 69449642724, 3 
 78160410569, 26 
 69632881900, 10 
 16122266006, 8 
 40532888721, 9 
 94143522498, 22 
 59146861686, 11 
 31293066233, 8 
 18234648469, 4 
 10313745722, 4 
 49742858958, 6 
 40379412115, 15 
 98753303387, 5 
 20353304441, 6 
 84332839478, 4 
 51194083217, 7 
 34015880600, 7 
 39101751162, 7 
 65257926015, 10 
 13198907362, 5 
 21321456847, 8 
 75266463741, 11 
 56016384657, 2 
 48357726610, 12 
 44584992309, 1 
 18986557492, 9 
 87523953461, 1 
 46945974724, 7 
 53980156717, 7 
 76578201816, 12 
 93081453007, 13 
 94915886309, 2 
 84543637176, 13 
 34149857942, 9 
 53559332561, 7 
 70939668545, 8 
 59920279798, 3 
 26769272552, 3 
 83759318655, 10 
 92582046478, 9 
 45256315935, 10 
 63071144253, 5 
 94215212844, 3 
 96630359483, 4 
 87685129496, 7 
 41888437455, 3 
 66226832300, 1 
 83295197420, 2 
 78209527148, 2 
 12373221928, 5 
 47626897318, 8 
 45860301646, 1 
 70490058280, 7 
 28253348142, 1 
 29879409221, 5 
 48138570006, 6 
 50256904569, 8 
 63830456152, 10 
 99258643933, 2 
 33008566094, 5 
 73503364728, 18 
 59717636560, 5 
 50835873304, 4 
 96514360223, 13 
 52279537142, 7 
 90268511706, 9 
 38238254732, 6 
 43900762291, 14 
 71356420673, 6 
 76822378358, 3 
 51349489620, 19 
 18114419824, 7 
 50037963286, 8 
 18059608461, 17 
 91949759010, 8 
 57193890361, 1 
 21214318247, 6 
 54578295291, 12 
 69194997090, 17 
 31801694041, 2 
 66593581423, 7 
 91242467618, 6 
 36992496329, 1 
 89883059977, 9 
 51462658492, 7 
 41296778088, 7 
 35924614560, 1 
 72886443750, 7 
 22266509503, 14 
 83958838985, 7 
 75494123492, 10 
 79355899669, 3 
 11540975566, 9 
 34526833212, 5 
 61004766236, 8 
 64075118858, 4 
 73558185471, 3 
 65965262370, 10 
 90647871690, 5 
 77975633215, 1 
 65590854235, 5 
 86280047314, 1 
 96025464461, 2 
 37698853337, 8 
 52932428615, 10 
 10580486968, 7 
 59559555113, 6 
 93990829799, 7 
 71544053128, 6 
 23226594554, 8 
 67898569896, 10 
 36801649798, 6 
 46242193772, 6 
 65070756696, 13 
 29826208717, 8 
 76655414934, 13 
 89028945771, 6 
 46307191377, 3 
 60351609870, 5 
 42557682272, 7 
 35720235383, 6 
 66369339977, 6 
 67474055529, 8 
 92074303191, 5 
 25550243753, 6 
 79800166488, 8 
 69063863455, 8 
 54978254992, 5 
 52387504758, 6 
 21200518971, 5 
 31849548792, 5 
 51366086414, 4 
 21094759005, 1 
 10967780559, 4 
 93176329627, 14 
 60080057130, 3 
 47465179230, 13 
 85357959004, 2 
 92222103901, 27 
 99910631971, 7 
 94196881473, 21 
 12857681180, 6 
 40902599161, 5 
 84082643073, 6 
 92439179690, 9 
 17996610664, 11 
 32111073573, 17 
 91449769785, 6 
 58147453254, 12 
 75969896863, 1 
 98984823393, 6 
 72353390243, 5 
 27738107131, 13 
 41710251624, 1 
 63755704403, 10 
 15241653619, 11 
 37819682818, 16 
 46326856450, 2 
 54521074888, 1 
 34790148283, 1 
 11883862487, 1 
 24355169344, 3 
 83999906281, 6 
 71069920672, 12 
 43327774360, 7 
 37506085486, 3 
 76277939598, 7 
 12883697596, 1 
 94766953964, 8 
 44052912346, 7 
 61900712393, 10 
 83422208069, 4 
 55517429158, 5 
 33324728785, 8 
 75150825286, 8 
 36482011207, 5 
 63256616847, 7 
 95612980931, 4 
 73205380300, 1 
 38669836628, 11 
 22158804501, 7 
 57526570822, 1 
 38000397745, 5 
 15885569420, 12 
 44697325748, 4 
 37486551929, 7 
 61240458620, 3 
 67433361418, 2 
 12876524902, 4 
 38808545295, 3 
 87229446024, 3 
 23757545071, 13 
 73197821987, 4 
 33753321401, 9 
 22639497431, 3 
 83980939210, 2 
 64218808820, 8 
 93669317269, 13 
 50797805184, 3 
 25183099291, 31 
 20478561861, 16 
 50433537571, 8 
 42430399636, 12 
 14536438848, 15 
 73113423560, 6 
 38117896979, 6 
 85858273394, 8 
 62529019598, 8 
 41546851619, 1 
 34881733730, 10 
 75518269709, 2 
 29797055465, 9 
 25351947671, 6 
 88104419477, 5 
 97353996117, 2 
 86214880670, 6 
 45118850790, 2 
 35354146284, 7 
 41494489517, 3 
 83106267751, 7 
 94862023798, 10 
 26882535407, 13 
 81850047975, 10 
 41632909920, 8 
 41822763690, 7 
 47043761873, 5 
 68510241508, 1 
 40588202839, 6 
 47237047276, 7 
 41742807572, 8 
 93954754309, 8 
 75862695198, 12 
 17675942863, 8 
 63806764866, 10 
 56184643286, 10 
